Work ID,Work ISWC,Party ID,Party IPI Name,Party Full Name,Party Role
Z8895O,,725812,23276307,PAINTED DESERT MUSIC CORP,SubPublisher
TVCO3F,,727242,,COTE BASQUE MUSIC PUB.,OriginalPublisher
N1718Q,,855047,,COOKIE MUSIC,OriginalPublisher
AA0YVA,T0418704923,862142,,SOCIEDAD GENERAL DE AUTORES DE ESPANA S G A E,OriginalPublisher
IC5ZHM,,979150,508951634,ELLEN ANNIE BEATA BERG TOLLBOM,ComposerLyricist
H4399M,T0611117942,935418,,BLACK LABEL ENTERTAINMENT PTY,OriginalPublisher
B7788J,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
S6654J,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
C5050S,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
A4556H,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
F2099D,T9012439451,724685,647171538,DOWNTOWN DLJ SONGS LLC,RightsAdministrator
I13302,,724312,,CASHOLA MUSIC,OriginalPublisher
BVA9BB,T0703483548,710291,139661258,UNIVERSAL MUSIC-MULTISONGS - US LATINO,RightsAdministrator
HA0JB6,T8044075391,716372,503659557,KOBALT MUSIC PUB AMERICA INC,SubPublisher
K1729H,,727264,,SUPER CASSETTES,OriginalPublisher
C5050S,,727264,,SUPER CASSETTES,OriginalPublisher
F3099J,,729235,439775507,FRAU PINK MUSIC,OriginalPublisher
YV7Q06,,746379,670513949,ULTRA TUNES,RightsAdministrator
CA04WV,T9029473141,746383,425536365,ULTRA EMPIRE MUSIC,OriginalPublisher
P44078,,740481,265972721,MUSICANO MUSIC AB,OriginalPublisher
A6795P,,754862,,HUINA PUB INC,OriginalPublisher
IV7LWK,T9185797299,893214,785759961,BLUE NIKE PUB,OriginalPublisher
IV7LWK,T9185797299,912170,690793011,SONY/ATV ALLEGRO,OriginalPublisher
BV7IWE,T9185971782,955229,219042495,SAIT BUYUKCINAR,Arranger
CV7NB9,,930927,653903635,SHAN CAN MUSIC,OriginalPublisher
IV7LWK,T9185797299,940592,738312738,CHELSEA TERRACE MUSIC PUB,OriginalPublisher
CV7KQ1,T9154661004,866139,637950026,RIFF RAFF A MUSIC INC.,OriginalPublisher
LV8OB4,,752653,601191692,BMG GOLD SONGS,RightsAdministrator
RB3CQQ,,771234,601712397,"CONCORD MUSIC GROUP, INC. DBA CONCORD SOUNDS",SubPublisher
AVE85P,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
TVG9KZ,T0708994573,902530,179581129,"MEGATRAX PRODUCTION MUSIC, INC",RightsAdministrator
MV7EBX,,916749,724721356,NW COLLECTIONS,RightsAdministrator
SVBC5F,,944512,,MAR GOSPEL MUSIC PUBLISHERS,OriginalPublisher
AB2892,T3062088584,979649,518816045,GILDE FLORES,ComposerLyricist
P7404U,,955248,276661142,MICHEL RICHARD FLYGARE,Composer
MVCDHP,,875462,472294443,MAD MUPPET MELODIES,OriginalPublisher
BV7Z73,,890286,,40 HURTZ MUSIC,OriginalPublisher
H4399M,T0611117942,840355,534290267,UNIVERSAL MUSIC PUBL. MGB LTD.,OriginalPublisher
FE6D5X,,926076,60796953,WC MUSIC CORP,RightsAdministrator
DVCUCD,T0425479146,862142,,SOCIEDAD GENERAL DE AUTORES DE ESPANA S G A E,OriginalPublisher
O3745P,,869105,54217794,FLORIDA MUSIC CO LTD (LONDON),OriginalPublisher
RV8IP5,,938178,,SCHUBERT MUSIC PUB EU,OriginalPublisher
H48635,,785372,201705323,BALANGA MUSIC,OriginalPublisher
AV7HIH,,888505,,MUSIC BEYOND,OriginalPublisher
TV85QE,T0100511656,905420,179000189,TRUELOVE MUSIC,OriginalPublisher
G4750K,T0700669777,924572,285100389,SONY/ATV MUSIC PUBLISHING KOREA,OriginalPublisher
JV7AQI,,944370,603703680,MUSIC BY GREENSLEEVES,OriginalPublisher
J77410,T0702414332,974979,19359863,BARRY MANN,Composer
H2413E,T0006146662,752653,601191692,BMG GOLD SONGS,RightsAdministrator
T1178V,T9047100947,841341,406894732,ROW J SEAT 9 SONGS,OriginalPublisher
N65006,T9154006572,880387,705296640,SONGS OF RED BULL,OriginalPublisher
SC0520,,927121,509030978,SENTRIC MUSIC LIMITED,SubPublisher
DVB1E9,T0710601447,948892,343531680,FULTON CARLISLE HARRELL,ComposerLyricist
FE6D5X,,988801,812112594,COUNT BASSY PRODUCTIONS,OriginalPublisher
P5908L,,856608,355802165,UNITED LION MUSIC,OriginalPublisher
H7615K,,872291,,MSI MUSIC ADMINISTRATION,RightsAdministrator
MV89GO,T9167660404,899236,730782934,"KANDON UNLIMITED, INC.",OriginalPublisher
MV7EBX,,916760,819153043,JACK RUSSELL MUSIC LIMITED,OriginalPublisher
A3286B,,768439,547043753,RESERVOIR MEDIA MUSIC,RightsAdministrator
F3099J,,811303,474938408,CHERRY 315 PUB,OriginalPublisher
AV847G,T9173566251,861337,187062752,SONY/ATV SONGS LLC,RightsAdministrator
UV7AY9,,862552,616185745,EDITION DOCMUSIC,OriginalPublisher
EA024D,T3118330426,920093,229993322,"WIXEN MUSIC PUBLISHING, INC.",OriginalPublisher
X19932,,955390,272875826,OSMAN ISMEN,Composer
Q05740,,978388,22583401,CLAUDE NOUGARO,Composer
P59588,,791692,608866906,GROOVE ADDICTS OUTRAGEOUS,RightsAdministrator
F6667A,,910354,263286262,TENYOR MUSIC,RightsAdministrator
SH62EK,,926076,60796953,WC MUSIC CORP,OriginalPublisher
L4811Y,,752545,47467655,MUSIC MARKET EDIZIONI SAS,OriginalPublisher
AA2XHR,,961415,727166827,KOMPASS MUSIC,OriginalPublisher
AV7UCU,T9166195659,822601,160791960,UNIVERSAL MUSIC PUBLISHING PTY LTD,OriginalPublisher
C7755K,,926076,60796953,WC MUSIC CORP,RightsAdministrator
H2729S,T9028666504,892735,744555034,CAPITOL CMG GENESIS,RightsAdministrator
Z63961,T0315617663,1366727,56346278,TOM BARLAGE,ComposerLyricist
DVCHFB,T9179051195,1081639,807555036,WARNER BROS JAPAN LLC,OriginalPublisher
G2232F,,1256786,,JAMES ROUNDS,Composer
H4720G,,1352332,,TING ZHENG FENG,Composer
W4519E,T0108666632,1364260,176982614,JASON KAY,Composer
BA0Y51,T3022986665,724685,647171538,DOWNTOWN DLJ SONGS LLC,OriginalPublisher
N2926N,,727264,,SUPER CASSETTES,OriginalPublisher
TVFGSQ,T9271946011,955256,249712941,OHANNES TUNCBOYACI,Arranger
Z0567G,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
J1051G,,710288,538724724,UNIVERSAL MUSIC-MGB SONGS,RightsAdministrator
BA79WR,T9289037361,715441,,N C B SCANDINAVIA,OriginalPublisher
IV8UDZ,,716372,503659557,KOBALT MUSIC PUB AMERICA INC,RightsAdministrator
G28657,,727264,,SUPER CASSETTES,OriginalPublisher
G6593I,,727783,53332998,FABER MUSIC LIMITED,OriginalPublisher
FVB5HJ,T7025908389,836892,,S D R M,OriginalPublisher
AVDOUD,T0425432536,862142,,SOCIEDAD GENERAL DE AUTORES DE ESPANA S G A E,OriginalPublisher
NVCS2G,,862142,,SOCIEDAD GENERAL DE AUTORES DE ESPANA S G A E,OriginalPublisher
B4916D,T8014098104,886145,,I2I MUSIKPRODUKTIONS-UND MUSIK,OriginalPublisher
E58791,T0700518075,931410,130254520,BANGOPHILE MUSIC,OriginalPublisher
AA0YVA,T0418704923,757498,238220785,NEURONIUM MUSIC,OriginalPublisher
MB0UCV,,877972,,SAYCO (SOCIEDAD DE AUTORES Y COMPOSITORES DE COLOMBIA),OriginalPublisher
C2491L,,927515,203867083,BIG MYSTIQUE MUSIC,OriginalPublisher
TV7MYU,,752653,601191692,BMG GOLD SONGS,RightsAdministrator
N1191N,,762609,480927824,CHESTER MUSIC,OriginalPublisher
HV89ME,,814601,613418865,MAVISAZ EDISYON MUZIK ESERLERI,OriginalPublisher
B8055W,,836877,768515110,JYP PUBLISHING,OriginalPublisher
UV7FY5,,861339,338164558,SONY/ATV TUNES LLC,SubPublisher
BV9NIP,T8037462399,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
Y2627M,T9092644569,977171,678529588,ALFRED JAMES MILLAR,Composer
G44020,,858844,345670356,HOT BUTTER MILK MUSIC INC,OriginalPublisher
M3924Y,T9035935263,840355,534290267,UNIVERSAL MUSIC PUBL. MGB LTD.,OriginalPublisher
K19528,T9136021028,834001,429625833,SCOTT SPOCK SONGS,OriginalPublisher
K19528,T9136021028,727612,416416477,FIELDYSNUTTZ MUSIC,OriginalPublisher
MB85BL,T0504206567,836988,,SUISA,OriginalPublisher
GV8BB1,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
DV7HKE,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
AVCSMK,,861339,338164558,SONY/ATV TUNES LLC,RightsAdministrator
T1178V,T9047100947,892736,642854042,CAPITOL CMG PARAGON,RightsAdministrator
Z51000,,917180,183229075,LEOSONG MUSIC AMERICA,RightsAdministrator
T1178V,T9047100947,941295,,JODY MCBRAYER ASCAP DESIGNEE,OriginalPublisher
SV8F2T,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
L3808I,T0718923706,861223,335761261,TUNES BY NICKELODEON INC.,OriginalPublisher
MV9HTC,,943866,141330620,ALIENTEEN MUSIC,OriginalPublisher
F3099J,,980386,404840090,JEAN BAPTISTE KOUAME,ComposerLyricist
R33064,T0017832697,984844,163306591,WY MAN WONG,Composer
R1969A,T0716953411,768439,547043753,RESERVOIR MEDIA MUSIC,OriginalPublisher
MVCFOX,,852884,627166639,BMG RUBY SONGS,RightsAdministrator
J2502L,,840513,,PREMIERE MUSIC GROUP SARL,OriginalPublisher
DV7Q9P,T9176847124,846389,439634727,UNIVERSAL MUSIC PUBL. LTD.,OriginalPublisher
I6638P,,852708,217842369,BUST IT PUB,OriginalPublisher
A7405N,,852723,,CRC JIANIAN PUB,OriginalPublisher
PV7DOZ,,906396,,1545 PUB,OriginalPublisher
Z63961,T0315617663,910354,263286262,TENYOR MUSIC,OriginalPublisher
R1969A,T0716953411,926076,60796953,WC MUSIC CORP,OriginalPublisher
C7782I,,926076,60796953,WC MUSIC CORP,OriginalPublisher
Z5134K,,926076,60796953,WC MUSIC CORP,RightsAdministrator
C7782I,,926076,60796953,WC MUSIC CORP,RightsAdministrator
NV81EM,,871207,766977369,9 APRILE SRL,OriginalPublisher
CA9OKP,,912172,691062349,SONY/ATV COUNTRYSIDE,RightsAdministrator
EV8KNI,T3064185888,91245,270110909,CASTLE BOUND MUSIC,OriginalPublisher
ND0DH2,T9305098435,976943,472301091,ADAM MALKA,Composer
OV7CQ1,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
A7405N,,752642,595808890,BMG PLATINUM SONGS,RightsAdministrator
SVBV7G,T9047831721,950543,346093853,GUILLERMO DE LA BARREDA,ComposerLyricist
TF00M2,T9212290614,955284,281851845,SUAT AYDOGAN,Arranger
DB19DT,,926076,60796953,WC MUSIC CORP,OriginalPublisher
H4720G,,926076,60796953,WC MUSIC CORP,SubPublisher
TVDVO6,,910353,339668123,ROYNET MUSIC,OriginalPublisher
R6489J,,937787,696960283,MUSIC OF SCHUBERT,RightsAdministrator
I6638P,,1083814,66031008,PAUL JACKSON,Composer
AB0JSS,,1123428,661463739,OR KRIBOS,ComposerLyricist
M7773Y,,1167123,28237979,PETER SEEGER,Composer
JV7AQI,,1425044,500867959,LAMONT ST. PARTICK SAVORY,ComposerLyricist
A6827V,,1443267,195230569,DIAVALLAN EVERETT FEARON,ComposerLyricist
CV85FO,,1571829,634990910,MARTIN MHANDO,Composer
N1606Q,,1596261,,QUAN JAMES LI,Composer
AVDOUD,T0425432536,1078183,,MUSERK LLC,RightsAdministrator
R4236J,,1120810,593463322,PATRIOT GAMES PUBLISHING,OriginalPublisher
HA3PQS,,1452917,565612344,KYE ELLIOTT SONES,Composer
LV7H1V,,1552636,494477406,ADRIAN BOLLAND,Composer
HA0JB6,T8044075391,1124746,441568259,SVANTE CLAS HALLDIN,ComposerLyricist
PV9VAQ,,1165554,,RICHARD HENRI STAUB,ComposerLyricist
T4919O,,1448195,,BHAI KULBIR SINGH JI,Composer
N7073M,T9109442413,1126375,707372251,ANDREI TIBERIU MARIA,Composer
X6119G,T9068591640,1183463,,JAN VOZARY,Composer
Z4054I,,1239218,,YANN SEZNEC,Composer
GV9L0A,,1356003,535024189,NICOLAS BOERGER,Composer
WV7IFA,,916749,724721356,NW COLLECTIONS,RightsAdministrator
LA78JZ,T9089254659,977907,464793024,BRIAN MAHER,ComposerLyricist
I83260,,880059,185314175,WARNER-TAMERLANE PUB CORP.,RightsAdministrator
R1969A,T0716953411,880059,185314175,WARNER-TAMERLANE PUB CORP.,OriginalPublisher
BB7G1M,T3130075086,733674,358203370,WARNER-BARHAM MUSIC LLC,OriginalPublisher
G4134S,,823443,,THEODORE PRESSER COMPANY,OriginalPublisher
H2413E,T0006146662,833665,356211188,CHRISTOPHER MATTHEW MUSIC,OriginalPublisher
AV9GS9,,982915,547619619,OLGA B BELL,Composer
OC5CRL,T9169921146,1165165,11493513,NIKOS GATSOS,Lyricist
J1676B,T0114081865,1190798,47095865,DEVON BARRANT RUSSELL,Composer
MV7DKA,T9211319334,984881,280536173,WILLIAM CHAMPION,ComposerLyricist
T8018V,,919894,87019563,EMI MUSIC PUB LTD,OriginalPublisher
O55412,T9142912503,472435,178209354,SIMON ANTONY RATCLIFFE,Composer
SD5QUZ,,4774321,,BENEDICT@MOVIN'' LEE,Composer
BA76D0,,4762194,387191232,BENEDICT DAVID WILLIAM WHYNES,Composer
SB1BQ1,,4772229,,ANTON USTYANCEV,ComposerLyricist
I13302,,2377507,,EDDIE MONEY,Composer
IV7R1Y,T0465035953,2517580,618205368,ROBERTO LEWINGER LENCINA,Composer
LV8OB4,,2795126,,SISTEMA GLOBO DE EDICOES MUSIC,OriginalPublisher
IV7NQB,,2887844,445881723,KLAVERTJE VIER MUSIC,OriginalPublisher
AA2XHR,,2927638,798680172,HUBBARD HOUSE PUBLISHING,OriginalPublisher
OC5CRL,T9169921146,2974433,699385860,WARNER CHAPPELL MUSIC HELLAS SRL,OriginalPublisher
G24479,T9068821090,324398,2961801,MICHAEL JOE JACKSON,ComposerLyricist
RV8SJB,,356533,53428783,INCONNU COMPOSITEUR AUTEUR,ComposerLyricist
CV9UM7,T3058559067,375443,527955418,HEATHER SHIRAH RUSSELL,ComposerLyricist
SVHAJ7,,2937374,839967760,BUZZBOT MUSIC,OriginalPublisher
H4399M,T0611117942,379617,,RICKI LEE COULTER,ComposerLyricist
CA0KKT,T2008042267,2725742,865296100,FLIPPER SRL APM,OriginalPublisher
MVCN25,T9214357241,2725772,788837168,LEMONCAKE APM,SubPublisher
BVCU8F,,2821534,271076085,THE DED GOOD MUSIC LIBRARY LTD,OriginalPublisher
HA3YP1,T3017901843,2995841,532192768,NIGHT AFTER NIGHT PUBLISHING II,OriginalPublisher
IV7LWK,T9185797299,2450726,,REBEKAH MUHAMMAH,ComposerLyricist
991583,T9012229333,2606087,28794841,RENATO SIMONI,Lyricist
KVAWVZ,T9182783808,2739040,,2ND FOUNDATION MUSIC,OriginalPublisher
SVHAHZ,,2937374,839967760,BUZZBOT MUSIC,OriginalPublisher
CA9OKP,,334145,456852817,JACKIE FROST MUSIC INC,OriginalPublisher
RV9UQ3,T3063987457,343405,430262893,STEVEN MARC SILVERSTEIN,ComposerLyricist
YV8DQL,,2316520,,JON POUSETTE-DART,Composer
DB0NHJ,T9301580892,2725779,,METRO PARK MUSIC LLC,OriginalPublisher
ND0DH2,T9305098435,2725805,,PURPLE FOX APM,OriginalPublisher
MVCRS5,T8014918232,2725825,,SELECTED SOUND APM,RightsAdministrator
HA1OQ1,T9010351550,2892876,551830853,JUSTIN JACKSON,ComposerLyricist
GV8VKT,T0723357694,331968,,MARC DOLD,ComposerLyricist
O50259,T3059517005,383557,557473028,ROBERT MARTIN ANTONELLI,ComposerLyricist
C2491L,,3860896,149034970,LAURA MAYNE,ComposerLyricist
MB8639,T3106575564,2481226,797004029,KIERAN WESTLAKE,ComposerLyricist
SVGJV6,,2725890,443475453,CASTLE MUSIC APM,RightsAdministrator
LVBWRI,T7030515610,2826980,649572405,GUM COLLECTIONS,OriginalPublisher
S6308C,T8026888201,2270307,58663938,MAREK TOMASZEWSKI,ComposerLyricist
BV9NIP,T8037462399,2362389,,JAN SALZMANN,Composer
T00288,,2670477,,JIM IMRAY,Composer
CVCC6Z,T7022317520,2725643,542127872,AXS APM,RightsAdministrator
UA6GNP,T9281199528,2743532,145579252,BRUTON MUSIC LTD,OriginalPublisher
C7755K,,2585621,201419714,HUBERT GREINER,Composer
RVBFPC,,2725822,441769638,SALIB APM,RightsAdministrator
TA712V,T3120679683,2759248,854802033,MARIO ROMAINE HEMMINGS,Composer
BVAAUV,T3105305504,318359,193891622,JOHN BRANDON CARTA,ComposerLyricist
T17703,T9158532708,4337698,7734493,BILL DEES,ComposerLyricist
Q1528D,T1013684392,464544,44275587,SHIGEAKI SAEGUSA,Composer
SVGPCF,T7033731374,4188592,149926139,FREDERIC SANS,Composer
RV96GR,T3059390799,436106,638971894,BETTY LYNN BASS,ComposerLyricist
CV9NG6,T3059897433,419406,,JESSICA RAE,ComposerLyricist
LVC0VL,T8026541334,2821512,,MUSIKVERLAG SELECTED SOUND GMB,OriginalPublisher
EVCB6U,,2937374,839967760,BUZZBOT MUSIC,OriginalPublisher
GA1069,T0700677800,344556,62231806,GARY NICHOLSON,ComposerLyricist
H7247N,T9141833150,2717220,,FREMANTLE MUSIC PUB INT. LTD.,OriginalPublisher
HA0JB6,T8044075391,2735589,862087717,BIG NOISE PUB,OriginalPublisher
M2369G,T0430176967,2861680,133646973,EDITORA MUSICAL DE CUBA,OriginalPublisher
CV9NOX,,324150,338867416,GLENN DAVID SCHLOSS,ComposerLyricist
L3808I,T0718923706,3829633,243742377,MICHAEL RUBIN,Composer
S53365,,3873053,,BOOTSY,ComposerLyricist
C7755K,,2441439,78980714,LUIGI ARCHETTI,Composer
PA3PSJ,,2553805,14581699,GABRIELE DUCROS,Composer
FVBM6K,T9253332342,2891216,539613534,COURSE VIEW MUSIC PUBLISHING,OriginalPublisher
R1969A,T0716953411,339859,896913670,VICKY MCGEHEE,Composer
F3099J,,2288880,,RYAN BUENIDA,ComposerLyricist
SVD46P,T0352905500,2352177,549310747,ISMAEL GUILLERMO SALCEDO ORTIZ,ComposerLyricist
MVCIDJ,T7024902421,2739141,,AXS,OriginalPublisher
FVAZOD,,2739141,,AXS,OriginalPublisher
I5509N,,2341973,513165583,TOPI RUOKOLAINEN,Composer
PV8XXM,,2344863,,HARUKA FUKUSHIMA (PKA HARUKA),Composer
E5397R,T0421310420,2377587,429321370,AGNES CASTANO ALVES,Composer
MVCIDJ,T7024902421,2725643,542127872,AXS APM,RightsAdministrator
RA8A02,,2743528,276314560,SONOTON MUSIC GMBH CO KG,OriginalPublisher
YVAVT5,,2938771,,SHANGHAI ROCK FORWARD CULTURE & MEDIA CO.LTD,OriginalPublisher
MVARB6,,318669,342867543,SARA B LIGHT,Composer
DV8D87,T9176615773,3188373,432388752,UNCLE BJ S MUSIC,OriginalPublisher
SC86L1,,3846877,861504837,ERIC ISSAC UTERE,ComposerLyricist
C9478T,T3033375967,2551762,634700564,LEOPOLD FAERBERBOECK,ComposerLyricist
I23436,T3057614463,302871,,RUDD J B,ComposerLyricist
I5329K,,3178879,162326785,PAUL RODRIGUEZ MUSIC LTD.,OriginalPublisher
J1676B,T0114081865,3178879,162326785,PAUL RODRIGUEZ MUSIC LTD.,OriginalPublisher
D81840,,331913,11253245,KIM GANNON,Composer
KVAWVZ,T9182783808,2713991,281915060,DARYL NEIL ALEXANDER GRIFFITH,Composer
UV7FY5,,3948599,638810041,JUN SU KIM (AKA JUN K),ComposerLyricist
L99076,T9137137054,445387,711228385,DAVIDE DE LUCA,Lyricist
TV81KF,T9181345482,389487,150147408,PIERRE DAVID GUETTA,ComposerLyricist
BA72XL,T9306804580,4321659,603247579,OYVIND BLIKSTAD,Composer
SVCLT9,T9183660551,433910,404843081,BRENNAN FITZHUGH JOHNSTON,ComposerLyricist
TVEZYR,,4016274,445226076,JEFFREY A BOYAN,Composer
AA8BVQ,,4607209,669363500,ALIBI GENERATOR,OriginalPublisher
AA7O6N,T3016810763,4607209,669363500,ALIBI GENERATOR,OriginalPublisher
LVBJ80,,447001,603466368,BENJAMIN HARRIS BERGER,Composer
AA8T9U,T3014027595,4607220,668859274,ALIBOTS,OriginalPublisher
AC10NE,,4607220,668859274,ALIBOTS,OriginalPublisher
GVCWMH,,4184605,,NASH,Composer
SD1F6S,,422974,268799883,ROBERT EDWARD BRADLEY,Composer
Z04226,,4656815,518135271,MEHRA VIPIN,Composer
TVG7Z8,,3933180,,"CHAUSHA,HARPAZ,OKUNEV",Composer
SC85Q5,,4519439,812016587,CROSSBREED MUSIC LIMITED,OriginalPublisher
TVBJRI,,456527,,THOMAS PALENBERG,ComposerLyricist
N7073M,T9109442413,457296,684433621,ROTON MUSIC PUBLISHING SR,OriginalPublisher
AC4ZST,T3113485664,3921606,,TRAD,Composer
AA7W38,T3016717123,4357149,450866053,C. DEREK WHITACRE,ComposerLyricist
KE4E5V,T9215467804,4492592,280197068,TANEL PADAR,Arranger
CA0KKT,T2008042267,4527282,427679029,NICOLA SEMPRINI,Composer
CVC5PN,T9028939788,2727739,719510938,RUMINATING MUSIC,RightsAdministrator
NV9B0S,,375899,,MORRIS STEWART,ComposerLyricist
GA1069,T0700677800,2671828,,ROB STRANDLUND,ComposerLyricist
BV7Z73,,371014,,STEPHEN GAINES,Composer
A46827,,371695,260970365,CLAUDIA ALEJANDRA MENKARSKI,Composer
I4736R,,4180749,13868775,WILLIAM HENRY,Composer
T9263I,T0012182307,425446,557679787,JOHANN ORTNER,Arranger
WV9L8G,T9184064071,433910,404843081,BRENNAN FITZHUGH JOHNSTON,ComposerLyricist
SD3ZLV,T9287433823,433910,404843081,BRENNAN FITZHUGH JOHNSTON,ComposerLyricist
HV95VY,T3060450304,436748,712736846,DENNIS EARL DRUMMOND,ComposerLyricist
B3835T,T9179197683,439015,295137251,METIN SENTURK,ComposerLyricist
MVA388,,416130,666272130,TLL ORGSPARK SEESACK,OriginalPublisher
CVCIN3,T9142674348,422974,268799883,ROBERT EDWARD BRADLEY,Composer
AB1OHS,,426856,582135944,ROTEM HECHT,ComposerLyricist
I93905,T9129783648,4095550,198957490,ALI THEODORE,Composer
IV9DCP,T3059887495,429734,337893128,MARK DEAN ROBINSON,ComposerLyricist
SVF3MQ,,4106277,,QING XUN XIE,Composer
VB34W9,,452916,,CEZAME METRO PARK,SubPublisher
NC8TMN,,461772,497120542,TETSUYA TAKAHASHI,Composer
AB0JSS,,4088855,640537754,OR CHAUSHA,ComposerLyricist
SVHAJ7,,4184605,,NASH,Composer
WV9ROF,T3059808849,445133,569737295,JOSEPH ALAN MEADOR,ComposerLyricist
HA20TA,,422974,268799883,ROBERT EDWARD BRADLEY,Composer
RV85L3,,4441998,523021900,THOMAS KESSLER,Composer
OC7TLY,T9105298600,2748264,41916395,JOHN M HIGGINS,ComposerLyricist
H7119L,T0023916597,2267686,,WEI MIN XU,Composer
LA8N2Y,T3034649946,2724443,584609221,ALEX GORDEEV,Composer
TC576B,T9269574494,3122808,719011470,BLUE WIZARD MUSIC,OriginalPublisher
KVAZWX,,3960766,177191941,RICHARD GREEN,Composer
HV8RIZ,,3969874,,NIC WESTAWAY,Composer
CVCIN3,T9142674348,437127,447979787,STEPHEN RICHARD DYMOND,Composer
O3745P,,4089375,122373309,MERVYN ALLEN,Composer
O38134,,4696378,39631768,BASART EDITIONS,OriginalPublisher
HV9UV1,,383967,,DAVID SPENCER,ComposerLyricist
MV9V0W,T3059392524,428305,697862766,YASMINE MIA STEELE,ComposerLyricist
KA0I5Q,,436754,437476335,MUJDAT AKGUN,Arranger
AC605N,T3107643910,4607220,668859274,ALIBOTS,OriginalPublisher
C2733C,,3922038,36699052,KEN SATO,Composer
W4519E,T0108666632,418045,269137346,SONY/ATV MUSIC PUBLISHING UK LIMITED,OriginalPublisher
MB1AB0,,4690450,,MERCY CHINWO,Lyricist
BV7ACN,T1020163602,464210,169239931,YUUSUKE HONMA,Composer
PA2H6H,T9009518347,2603789,,COLLINS JAMES CAMP,Lyricist
G4962M,,1382130,458917311,DAN BALAN,Composer
N1606Q,,1421100,,QIANG LI,Composer
PE87N1,T9136570688,1482417,647177128,PRESTON KYLE MICKEL III STUART,Composer
S1390K,,1560862,234332696,NEI BRAZ LOPES,Composer
MVCDHP,,1122184,429745036,THOMAS EDWARD WARBURTON,Composer
B3392G,,1343477,5322630,ALBERT HUGUES MICHEL CARRE,Composer
NV8LL9,,1353433,548694008,CHRISTOPHER GEORGE PALMER,Composer
SVHCVK,,1357450,131130343,WILLIAM LEROY PEARSON,Composer
SVGVDT,,1421360,483109554,ELIZA SWENSON,Composer
GV9L0A,,1425371,777583482,DANIEL STRITZKE,Composer
S6992F,,1556651,53874461,HENNING KVITNES,Composer
CVB8RS,,1155422,53257686,SUN RA,Composer
I5329K,,1157480,,ART HODES,Composer
S7240T,,1303788,4252041,BENJAMIN BRITTEN,Composer
DV8D87,T9176615773,1364915,639436813,JAHAAN AKIL SWEET,ComposerLyricist
DV7Q9P,T9176847124,1578603,178255248,JONATHAN MURRAY GOLD,Composer
AV847G,T9173566251,1586932,574768499,LILIANA MARGARITA SAUMET AVILA,ComposerLyricist
SVA050,T9006837634,1597352,87764425,BARRIE CORBETT,Composer
CA0A0R,T9068525213,1603065,238301883,ERIK MARS LASAR,ComposerLyricist
AVDOUD,T0425432536,1082613,254660661,ISMAEL GUIJARRO HIDALGO,ComposerLyricist
CV7KQ1,T9154661004,1158584,426543756,PAUL ROSENTHAL,ComposerLyricist
P57752,,1574671,,JOSH PRESSEISEN,Composer
N2980I,,1596608,,LAL SINHA AJAY PRASANA,Composer
WB8PRS,T0025297475,1205106,560239169,NOA FARAN,Arranger
S6687E,,1350329,,SOHAN LAL,Composer
A5023W,,1358434,190236875,VICTOR HUGO ZUNO ZENDEJAS,Composer
YV7PPL,,1360521,,PYEONG KWON JI,Composer
A73610,T0729577290,1517715,74825066,SUSANNE JEROME TAYLOR,ComposerLyricist
WVBKC7,T0603591350,1668123,87826822,CLIVE MAXWELL HARRISON,Composer
A4975M,,1924864,,LEON AYERS,Composer
S6654J,,1819958,,BHAI ZORAWAR SINGH JI,Composer
L3272A,,1941658,6708104,ROGER COOK,Composer
SD745Y,T9027459445,1764269,22168708,VACLAV NELHYBEL,ComposerLyricist
N2540A,,1806887,,JOHN CRUTCHFIELD,ComposerLyricist
L5235J,,1925729,,GILANI SAED,Composer
NVCLVI,T0701524982,1763890,23872488,BUDDY PEPPER,ComposerLyricist
H4565F,T8022439777,1768386,275611462,ALEXANDER GERLACH,Composer
I19488,T0714971615,1884442,,JARVIS EDWARD COOPER,ComposerLyricist
W67290,,1891767,,R. JONES,Composer
TF00M2,T9212290614,1932668,272909739,SERDAR ORTAC,ComposerLyricist
CA0342,T9134340537,1974970,,CAREY HAYNES,ComposerLyricist
DV7SIT,T0101913012,1744461,268568513,LAWRIE DUNSTER,Composer
EA0C1C,T9125015852,1758264,625058752,RAN SHIR,ComposerLyricist
J1444U,,1942266,551921163,JAMES ALLAN,ComposerLyricist
Z51000,,1970078,506120404,MICHAL JACASZEK,Composer
Z0896J,,1685982,620080598,DENNIS MOLDOVAN,ComposerLyricist
E4089Y,T9704812679,1418584,,PEDRO CASALDALIGA,Composer
A40390,T0708822201,1587907,21944599,WARREN NADEL,ComposerLyricist
